,Unnamed: 0,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
0,0,YVYPÓRA,1,hombre,right,1,1.317090299999109,009,YVYPÓRA_hombre
1,1,OÑE'Ẽ,1,decir,right,0,1.683697699991171,009,OÑE'Ẽ_decir
2,2,AGUYJE,1,gratitud,right,0,1.633645599998999,009,AGUYJE_gratitud
3,3,TÍO,3,familia,right,1,1.483718299990869,009,TÍO_familia
4,4,ARANDUKA,1,biblioteca,right,1,1.267033900003298,009,ARANDUKA_biblioteca
5,5,COCODRILO,3,pantano,right,1,1.550402200009557,009,COCODRILO_pantano
6,6,OGUATA,2,corre,right,0,1.867092300002696,009,OGUATA_corre
7,7,KURE,2,chancho,right,1,1.300374600003124,009,KURE_chancho
8,8,VIDA,3,biología,right,1,1.400385899993125,009,VIDA_biología
9,9,CACHORRO,3,mascota,right,1,1.383775700000115,009,CACHORRO_mascota
10,10,KUIMBA'E,1,señor,right,1,1.817093999998178,009,KUIMBA'E_señor
11,11,KARUMBE,2,lento,right,0,0.750406799998018,009,KARUMBE_lento
12,12,KUATIAÑE'Ẽ,1,correo,right,1,1.667119000005187,009,KUATIAÑE'Ẽ_correo
13,13,MITÃKUÑA'I,1,mujer,right,1,1.467071600010968,009,MITÃKUÑA'I_mujer
14,14,OÑANI,2,caminar,right,1,1.317100899992511,009,OÑANI_caminar
15,15,KO'Ẽ,1,mañana,right,1,2.200440600005095,009,KO'Ẽ_mañana
16,16,CABEZA,3,cráneo,right,1,1.400397400007932,009,CABEZA_cráneo
17,17,RUPI'A,2,gallina,right,1,1.516878299997188,009,RUPI'A_gallina
18,18,KARAI,1,hombre,right,1,1.433737999992445,009,KARAI_hombre
19,19,ÑATI'Ũ,2,picadura,right,1,1.800395999991451,009,ÑATI'Ũ_picadura
20,20,YPE,2,ave,right,0,1.867073800007347,009,YPE_ave
21,21,CIRUELA,3,durazno,right,1,1.417051700002048,009,CIRUELA_durazno
22,22,KAVAJU,2,campo,right,1,1.417036700004246,009,KAVAJU_campo
23,23,AVATI,2,pochoclo,right,1,1.50036320000072,009,AVATI_pochoclo
24,24,TAHÝI,2,hormiguero,right,1,1.383771600012551,009,TAHÝI_hormiguero
25,25,IPORÃ,1,bello,right,0,1.70038840000052,009,IPORÃ_bello
26,26,SERPIENTE,3,víbora,right,0,1.683735400001751,009,SERPIENTE_víbora
27,27,SALUD,3,vida,right,1,1.467052099993452,009,SALUD_vida
28,28,JAGUA,2,animal,right,1,1.450393300008727,009,JAGUA_animal
29,29,MBOREROTOCHU,2,trompa,right,1,1.683724800008349,009,MBOREROTOCHU_trompa
30,30,ASAJE,1,núcleo,left,1,1.700391000005766,009,ASAJE_núcleo
31,31,KA'ARU,1,mujer,left,1,1.350422199990135,009,KA'ARU_mujer
32,32,TEMBIPORU,2,serpiente,left,1,1.666814399999566,009,TEMBIPORU_serpiente
33,33,AMO,1,zanahoria,left,1,1.383716999989701,009,AMO_zanahoria
34,34,MBERU,2,papa,left,1,1.60037650000595,009,MBERU_papa
35,35,MITÃ,1,atún,left,1,1.467029399995226,009,MITÃ_atún
36,36,HE'Ẽ,2,pájaro,left,1,1.350363600009587,009,HE'Ẽ_pájaro
37,37,TIGRE,3,alga,left,1,1.867071200002101,009,TIGRE_alga
38,38,YVA,1,bombilla,left,1,1.317007499994361,009,YVA_bombilla
39,39,AVENA,3,tortuga,left,1,1.667059199986397,009,AVENA_tortuga
40,40,GUYRA,2,taza,left,1,1.583800199994585,009,GUYRA_taza
41,41,KUÑATAI,1,cal,left,1,1.483754499990027,009,KUÑATAI_cal
42,42,JUKY,2,casa,left,1,1.483686000006855,009,JUKY_casa
43,43,IVAI,1,estrella,left,1,1.550440599996364,009,IVAI_estrella
44,44,HUMANO,3,cartón,left,1,1.583733199993731,009,HUMANO_cartón
45,45,TRIGO,3,oreja,left,1,1.567069999990053,009,TRIGO_oreja
46,46,CARA,3,lapicera,left,1,1.63370269999723,009,CARA_lapicera
47,47,MANO,3,zócalo,left,1,1.60037729999749,009,MANO_zócalo
48,48,FAMILIA,3,rúcula,left,1,1.483895700002904,009,FAMILIA_rúcula
49,49,HO'U,1,correr,left,1,1.483723700002884,009,HO'U_correr
50,50,AMIGO,3,uva,left,1,1.533715099998517,009,AMIGO_uva
51,51,KAMBY,1,leer,left,1,1.433731800003443,009,KAMBY_leer
52,52,ÑANDU,2,papa,left,1,1.483752899992396,009,ÑANDU_papa
53,53,PYHAREVE,1,menta,left,1,1.50042549999489,009,PYHAREVE_menta
54,54,PULPO,3,edificio,left,1,1.517066800006432,009,PULPO_edificio
55,55,KARIA'Y,1,pan,left,1,1.45038910000585,009,KARIA'Y_pan
56,56,ÓGA,1,salmón,left,1,1.433778599996003,009,ÓGA_salmón
57,57,BRAZO,3,arroz,left,1,1.850447400007397,009,BRAZO_arroz
58,58,PETEĨ,1,escuela,left,1,1.483683600003133,009,PETEĨ_escuela
59,59,PEẼ,1,pera,left,1,1.383704199994099,009,PEẼ_pera
60,60,PIE,3,pata,right,1,1.333692499989411,009,PIE_pata
61,61,PERA,3,durazno,right,1,1.467071600010968,009,PERA_durazno
62,62,OVEVE,2,pájaro,right,1,1.433741700006067,009,OVEVE_pájaro
63,63,OHAI,1,leer,right,1,1.433642100004363,009,OHAI_leer
64,64,YVY'A,2,batata,right,1,1.250438400005805,009,YVY'A_batata
65,65,PIRA,2,salmón,right,1,1.267083600003389,009,PIRA_salmón
66,66,PYHARE,1,día,right,0,1.71704590000445,009,PYHARE_día
67,67,MADRE,3,abuela,right,1,2.100386200007051,009,MADRE_abuela
68,68,TEMBI'U,2,arroz,right,0,1.433483500004513,009,TEMBI'U_arroz
69,69,AVATI'I,2,comida,right,1,1.250379799996153,009,AVATI'I_comida
70,70,CHEAÑYRÕ,1,perdón,right,1,1.400395999997272,009,CHEAÑYRÕ_perdón
71,71,CUERPO,3,vida,right,1,1.300376899991534,009,CUERPO_vida
72,72,POLLO,3,gallina,right,1,1.267045100001269,009,POLLO_gallina
73,73,SEVÓI,2,ajo,right,1,1.233478199996171,009,SEVÓI_ajo
74,74,PAKOVA,2,plátano,right,1,1.117043200007174,009,PAKOVA_plátano
75,75,MITÃ'I,1,nene,right,1,1.367025200001081,009,MITÃ'I_nene
76,76,KUATIAHAIPYRE,1,noticia,right,1,1.367066500009969,009,KUATIAHAIPYRE_noticia
77,77,RELOJ,3,tiempo,right,1,1.3004818999907,009,RELOJ_tiempo
78,78,CEBRA,3,rayas,right,1,1.267055999996956,009,CEBRA_rayas
79,79,KUÑAKARAI,1,mujer,right,1,1.250401400000555,009,KUÑAKARAI_mujer
80,80,OMOÑE'Ẽ,1,libro,right,0,2.783750900009181,009,OMOÑE'Ẽ_libro
81,81,ENERGÍA,3,potencia,right,1,1.3504069000046,009,ENERGÍA_potencia
82,82,CAMPO,3,estancia,right,1,1.300407100003213,009,CAMPO_estancia
83,83,DAMA,3,mujer,right,1,1.55035420000786,009,DAMA_mujer
84,84,PE,1,este,right,1,1.467024700003094,009,PE_este
85,85,MBUJAPE,1,tostada,right,1,2.733722400007537,009,MBUJAPE_tostada
86,86,KUÑA,1,chica,right,1,1.450328899998567,009,KUÑA_chica
87,87,PARRILLA,3,asado,right,1,1.250504000010551,009,PARRILLA_asado
88,88,ATÚN,3,pez,right,1,1.300358499996946,009,ATÚN_pez
89,89,PÝRA,2,televisor,left,1,1.33371979999356,009,PÝRA_televisor
90,90,SO'O,2,sonido,left,1,1.316972999993595,009,SO'O_sonido
91,91,KAGUY,1,tortuga,left,1,1.300367899995763,009,KAGUY_tortuga
92,92,RYGUASU,2,mar,left,1,1.400470700013102,009,RYGUASU_mar
93,93,LAGO,3,panadería,left,1,1.233731300002546,009,LAGO_panadería
94,94,JUKYSY,2,sonido,left,1,1.267076400006772,009,JUKYSY_sonido
95,95,SELVA,3,espalda,left,1,1.467034400004195,009,SELVA_espalda
96,96,MANZANA,3,sandalia,left,1,1.250338099998771,009,MANZANA_sandalia
97,97,AREKO,2,cocinar,left,0,2.000433499997598,009,AREKO_cocinar
98,98,OVEJA,3,labial,left,1,1.500388300002669,009,OVEJA_labial
99,99,PARQUE,3,anillo,left,1,1.267021699997713,009,PARQUE_anillo
100,100,EIRATÃ,2,casa,left,1,1.283752699993784,009,EIRATÃ_casa
101,101,ÁGUILA,3,yerba,left,1,1.300145500004874,009,ÁGUILA_yerba
102,102,REMERA,3,clavo,left,1,1.25039659999311,009,REMERA_clavo
103,103,HA'E,1,caballo,left,1,1.250365699990653,009,HA'E_caballo
104,104,TAPITI,2,tapa,left,1,1.283705900001223,009,TAPITI_tapa
105,105,KA'I,2,carta,left,1,1.583705500001088,009,KA'I_carta
106,106,MBARAKAJA,2,banana,left,1,1.350371499996982,009,MBARAKAJA_banana
107,107,ANGUJA,2,firma,left,1,1.400421800004551,009,ANGUJA_firma
108,108,NDE,1,cuchara,left,1,1.53371679999691,009,NDE_cuchara
109,109,AJOGUA,2,mano,left,1,1.750387299995054,009,AJOGUA_mano
110,110,AMBOJY,2,cielo,left,1,1.450395899999421,009,AMBOJY_cielo
111,111,CHE,1,hoja,left,1,1.533710200004862,009,CHE_hoja
112,112,HIJO,3,rayo,left,1,1.833740000001853,009,HIJO_rayo
113,113,MYMBA,2,tablero,left,1,1.367052400004468,009,MYMBA_tablero
114,114,CAMELLO,3,kiwi,left,1,1.333679499992286,009,CAMELLO_kiwi
115,115,VAKAME,2,nave,left,1,1.400389000002178,009,VAKAME_nave
116,116,RÍO,3,barba,left,1,1.450408300006529,009,RÍO_barba
117,117,MERÕ,2,ala,left,1,1.283724599998095,009,MERÕ_ala
118,118,Y,1,noche,left,1,1.400385299988557,009,Y_noche
119,119,YVYPÓRA,1,conejo,left,1,0.717054199994891,009,YVYPÓRA_conejo
120,120,OÑE'Ẽ,1,hormiga,left,1,1.233730000007199,009,OÑE'Ẽ_hormiga
121,121,AGUYJE,1,azúcar,left,1,0.6837539999978617,009,AGUYJE_azúcar
122,122,TÍO,3,ricota,left,1,1.400390000009793,009,TÍO_ricota
123,123,ARANDUKA,1,balcón,left,1,1.367020999998203,009,ARANDUKA_balcón
124,124,COCODRILO,3,codo,left,1,0.633699500001967,009,COCODRILO_codo
125,125,KURE,2,edificio,left,1,0.617071600005147,009,KURE_edificio
126,126,VIDA,3,trapo,left,1,0.9670735000108834,009,VIDA_trapo
127,127,CACHORRO,3,cebolla,left,1,0.8170364999969024,009,CACHORRO_cebolla
128,128,KUIMBA'E,1,noche,left,1,1.100436699998681,009,KUIMBA'E_noche
129,129,KARUMBE,2,arroz,left,1,1.450388199998997,009,KARUMBE_arroz
130,130,KUATIAÑE'Ẽ,1,hierro,left,1,1.250463199990918,009,KUATIAÑE'Ẽ_hierro
131,131,MITÃKUÑA'I,1,gallo,left,1,0.9003827000124147,009,MITÃKUÑA'I_gallo
132,132,OÑANI,2,ojo,left,1,1.200396700005513,009,OÑANI_ojo
133,133,KO'Ẽ,1,vaso,left,1,0.8503595000074711,009,KO'Ẽ_vaso
134,134,CABEZA,3,té,left,1,1.100348299994948,009,CABEZA_té
135,135,RUPI'A,2,rubí,left,1,1.267207800003234,009,RUPI'A_rubí
136,136,KARAI,1,amanecer,left,0,0.71679989999393,009,KARAI_amanecer
137,137,ÑATI'Ũ,2,hormigón,left,1,0.5670595999981742,009,ÑATI'Ũ_hormigón
138,138,YPE,2,termo,left,1,1.300401800006512,009,YPE_termo
139,139,CIRUELA,3,ladrido,left,1,0.8837174999935087,009,CIRUELA_ladrido
140,140,KAVAJU,2,tarde,left,1,1.233696300012525,009,KAVAJU_tarde
141,141,AVATI,2,araña,left,1,0.5503884000063408,009,AVATI_araña
142,142,TAHÝI,2,luna,left,1,1.050403100001859,009,TAHÝI_luna
143,143,IPORÃ,1,aquel,left,1,1.133714800002053,009,IPORÃ_aquel
144,144,SERPIENTE,3,horno,left,1,1.100392799999099,009,SERPIENTE_horno
145,145,SALUD,3,vocal,left,1,0.8004137999960221,009,SALUD_vocal
146,146,JAGUA,2,fruta,left,1,1.250379799996153,009,JAGUA_fruta
147,147,MBOREROTOCHU,2,capa,left,1,1.150351999996928,009,MBOREROTOCHU_capa
148,148,ASAJE,1,descanso,right,1,0.6503777999896556,009,ASAJE_descanso
149,149,KA'ARU,1,día,right,1,0.5669826000084868,009,KA'ARU_día
150,150,TEMBIPORU,2,cuchara,right,1,1.617073699992034,009,TEMBIPORU_cuchara
151,151,AMO,1,ese,right,1,1.950371999992058,009,AMO_ese
152,152,MBERU,2,zumbido,right,0,0.6337684000027366,009,MBERU_zumbido
153,153,MITÃ,1,joven,right,1,0.5504450999869732,009,MITÃ_joven
154,154,HE'Ẽ,2,sabor,right,0,0.4334367000119528,009,HE'Ẽ_sabor
155,155,TIGRE,3,león,right,0,0.5004079999926034,009,TIGRE_león
156,156,YVA,1,manzana,right,1,0.6337193999934243,009,YVA_manzana
157,157,AVENA,3,cereal,right,1,0.5170329000102356,009,AVENA_cereal
158,158,GUYRA,2,ave,right,1,1.367051299996092,009,GUYRA_ave
159,159,KUÑATAI,1,señorita,right,0,0.7834574000007706,009,KUÑATAI_señorita
160,160,JUKY,2,salado,right,1,1.267040399994585,009,JUKY_salado
161,161,IVAI,1,horrible,right,0,1.367062799996347,009,IVAI_horrible
162,162,HUMANO,3,persona,right,0,0.6337247000046773,009,HUMANO_persona
163,163,TRIGO,3,maíz,right,1,0.6837621000013314,009,TRIGO_maíz
164,164,CARA,3,rostro,right,1,0.5503377999993972,009,CARA_rostro
165,165,MANO,3,dedo,right,1,1.017063899998902,009,MANO_dedo
166,166,FAMILIA,3,padres,right,1,0.4670375999994576,009,FAMILIA_padres
167,167,HO'U,1,tomar,right,0,1.133680099999765,009,HO'U_tomar
168,168,AMIGO,3,compañía,right,0,1.167074299999513,009,AMIGO_compañía
169,169,KAMBY,1,vaca,right,1,1.167048400006024,009,KAMBY_vaca
170,170,ÑANDU,2,bicho,right,1,0.8337269000039669,009,ÑANDU_bicho
171,171,PYHAREVE,1,amanecer,right,1,0.783741099992767,009,PYHAREVE_amanecer
172,172,PULPO,3,calamar,right,0,2.017047999994247,009,PULPO_calamar
173,173,KARIA'Y,1,joven,right,1,1.433700800000224,009,KARIA'Y_joven
174,174,ÓGA,1,hogar,right,1,0.6503545000014128,009,ÓGA_hogar
175,175,BRAZO,3,codo,right,1,0.4337168999918504,009,BRAZO_codo
176,176,PETEĨ,1,uno,right,1,2.167058000006364,009,PETEĨ_uno
177,177,PEẼ,1,nosotros,right,0,2.200365199998487,009,PEẼ_nosotros
178,178,PIE,3,vidrio,left,1,1.350369799998589,009,PIE_vidrio
179,179,PERA,3,luz,left,1,1.400356900005136,009,PERA_luz
180,180,OVEVE,2,pan,left,1,0.7836782000085805,009,OVEVE_pan
181,181,OHAI,1,melón,left,1,1.267144400000689,009,OHAI_melón
182,182,YVY'A,2,caballo,left,1,1.283733999996912,009,YVY'A_caballo
183,183,PIRA,2,dama,left,1,1.533734900003765,009,PIRA_dama
184,184,PYHARE,1,pelo,left,1,1.316794400001527,009,PYHARE_pelo
185,185,MADRE,3,tecla,left,1,1.267057699995348,009,MADRE_tecla
186,186,TEMBI'U,2,muchacho,left,1,1.367070100008277,009,TEMBI'U_muchacho
187,187,AVATI'I,2,aguja,left,1,1.35035720000451,009,AVATI'I_aguja
188,188,CHEAÑYRÕ,1,mañana,left,1,1.267071299997042,009,CHEAÑYRÕ_mañana
189,189,CUERPO,3,ventana,left,1,1.217036699992605,009,CUERPO_ventana
190,190,POLLO,3,cielo,left,1,1.283707700000377,009,POLLO_cielo
191,191,SEVÓI,2,señal,left,1,1.33371310000075,009,SEVÓI_señal
192,192,PAKOVA,2,pala,left,1,1.267026999994414,009,PAKOVA_pala
193,193,MITÃ'I,1,salado,left,1,1.533462899998995,009,MITÃ'I_salado
194,194,KUATIAHAIPYRE,1,manguera,left,1,1.450377000001026,009,KUATIAHAIPYRE_manguera
195,195,RELOJ,3,arbusto,left,1,1.05036839999957,009,RELOJ_arbusto
196,196,OÑARÕ,2,pescado,left,1,1.2670599000121,009,OÑARÕ_pescado
197,197,CEBRA,3,pastas,left,1,1.083726199998637,009,CEBRA_pastas
198,198,KUÑAKARAI,1,zanahoria,left,1,1.317075700004352,009,KUÑAKARAI_zanahoria
199,199,OMOÑE'Ẽ,1,araña,left,1,1.317022300005192,009,OMOÑE'Ẽ_araña
200,200,ENERGÍA,3,ojo,left,1,1.283795799987274,009,ENERGÍA_ojo
201,201,CAMPO,3,vidrio,left,1,1.016806200001156,009,CAMPO_vidrio
202,202,DAMA,3,lago,left,1,1.400379700004123,009,DAMA_lago
203,203,PE,1,mano,left,1,1.383722699989448,009,PE_mano
204,204,MBUJAPE,1,reja,left,1,1.233740199997555,009,MBUJAPE_reja
205,205,KUÑA,1,farol,left,1,1.283724299995811,009,KUÑA_farol
206,206,PARRILLA,3,zócalo,left,1,1.150402200000826,009,PARRILLA_zócalo
207,207,ATÚN,3,pelota,left,1,1.350403300006292,009,ATÚN_pelota
208,208,PÝRA,2,cocido,right,1,1.183694399995147,009,PÝRA_cocido
209,209,SO'O,2,bife,right,1,1.300339800000074,009,SO'O_bife
210,210,KAGUY,1,vino,right,1,1.333715499989921,009,KAGUY_vino
211,211,RYGUASU,2,carne,right,0,1.650393700008863,009,RYGUASU_carne
212,212,LAGO,3,laguna,right,1,1.100366800004849,009,LAGO_laguna
213,213,JUKYSY,2,caldo,right,1,1.300366299998132,009,JUKYSY_caldo
214,214,SELVA,3,bosque,right,1,1.333720299997367,009,SELVA_bosque
215,215,MANZANA,3,rojo,right,1,1.283699999999953,009,MANZANA_rojo
216,216,AREKO,2,poseer,right,0,1.400364700006321,009,AREKO_poseer
217,217,OVEJA,3,lana,right,1,1.267100099998061,009,OVEJA_lana
218,218,PARQUE,3,plaza,right,1,1.117086600002949,009,PARQUE_plaza
219,219,EIRATÃ,2,dulce,right,1,1.350480299995979,009,EIRATÃ_dulce
220,220,ÁGUILA,3,halcón,right,1,1.233711099994252,009,ÁGUILA_halcón
221,221,REMERA,3,camiseta,right,1,1.333716599998297,009,REMERA_camiseta
222,222,HA'E,1,ella,right,0,1.367120100010652,009,HA'E_ella
223,223,TAPITI,2,saltarín,right,1,1.233725300000515,009,TAPITI_saltarín
224,224,KA'I,2,chimpancé,right,1,1.450407900003484,009,KA'I_chimpancé
225,225,MBARAKAJA,2,felino,right,1,1.416790199989919,009,MBARAKAJA_felino
226,226,ANGUJA,2,rata,right,1,1.267102800004068,009,ANGUJA_rata
227,227,NDE,1,tú,right,1,1.26705480000237,009,NDE_tú
228,228,AJOGUA,2,vender,right,0,1.433722800007672,009,AJOGUA_vender
229,229,AMBOJY,2,comida,right,0,1.266969999996945,009,AMBOJY_comida
230,230,CHE,1,mi,right,1,1.283723200001987,009,CHE_mi
231,231,HIJO,3,bebé,right,1,1.266733899989049,009,HIJO_bebé
232,232,MYMBA,2,mascota,right,1,1.283652599988272,009,MYMBA_mascota
233,233,CAMELLO,3,joroba,right,1,1.300391900003888,009,CAMELLO_joroba
234,234,VAKAME,2,vaca,right,1,1.333693199994741,009,VAKAME_vaca
235,235,RÍO,3,pez,right,1,1.217002899997169,009,RÍO_pez
236,236,MERÕ,2,sandía,right,1,1.217025299993111,009,MERÕ_sandía
237,237,Y,1,río,right,1,1.367052500005229,009,Y_río
238,238,AGUYJE,1,gratitud,right,1,1.917053099998157,011,AGUYJE_gratitud
239,239,TÍO,3,familia,right,1,1.41700880001008,011,TÍO_familia
240,240,ARANDUKA,1,biblioteca,right,1,2.317020200003753,011,ARANDUKA_biblioteca
241,241,COCODRILO,3,pantano,right,1,2.533758799996576,011,COCODRILO_pantano
242,242,OGUATA,2,corre,right,1,1.800401100001181,011,OGUATA_corre
243,243,KURE,2,chancho,right,1,1.266808100001072,011,KURE_chancho
244,244,VIDA,3,biología,right,1,1.383725800013053,011,VIDA_biología
245,245,CACHORRO,3,mascota,right,1,1.700470600000699,011,CACHORRO_mascota
246,246,KUIMBA'E,1,señor,right,1,1.46703780000098,011,KUIMBA'E_señor
247,247,KUATIAÑE'Ẽ,1,correo,right,0,1.85034910000104,011,KUATIAÑE'Ẽ_correo
248,248,MITÃKUÑA'I,1,mujer,right,1,1.567083100002492,011,MITÃKUÑA'I_mujer
249,249,OÑANI,2,caminar,right,1,1.750151000000187,011,OÑANI_caminar
250,250,KO'Ẽ,1,mañana,right,1,1.767074700008379,011,KO'Ẽ_mañana
251,251,CABEZA,3,cráneo,right,1,1.350404299999354,011,CABEZA_cráneo
252,252,RUPI'A,2,gallina,right,1,1.700322500008042,011,RUPI'A_gallina
253,253,KARAI,1,hombre,right,1,1.283733099990059,011,KARAI_hombre
254,254,YPE,2,ave,right,1,1.400395500008017,011,YPE_ave
255,255,CIRUELA,3,durazno,right,1,1.783696900005452,011,CIRUELA_durazno
256,256,KAVAJU,2,campo,right,1,1.500382700003684,011,KAVAJU_campo
257,257,AVATI,2,pochoclo,right,1,2.317044399998849,011,AVATI_pochoclo
258,258,TAHÝI,2,hormiguero,right,1,1.63346709999314,011,TAHÝI_hormiguero
259,259,IPORÃ,1,bello,right,1,1.633713599992916,011,IPORÃ_bello
260,260,SERPIENTE,3,víbora,right,1,1.267016600002535,011,SERPIENTE_víbora
261,261,SALUD,3,vida,right,1,2.433713899998111,011,SALUD_vida
262,262,JAGUA,2,animal,right,1,1.317056200001389,011,JAGUA_animal
263,263,MBOREROTOCHU,2,trompa,right,1,2.100354499998502,011,MBOREROTOCHU_trompa
264,264,ASAJE,1,núcleo,left,1,1.300401399988914,011,ASAJE_núcleo
265,265,KA'ARU,1,mujer,left,0,1.683704299997771,011,KA'ARU_mujer
266,266,TEMBIPORU,2,serpiente,left,1,1.817041200003587,011,TEMBIPORU_serpiente
267,267,AMO,1,zanahoria,left,1,2.167092200004845,011,AMO_zanahoria
268,268,MBERU,2,papa,left,1,1.800386300004902,011,MBERU_papa
269,269,MITÃ,1,atún,left,1,1.56706220000342,011,MITÃ_atún
270,270,HE'Ẽ,2,pájaro,left,1,2.183696599997347,011,HE'Ẽ_pájaro
271,271,TIGRE,3,alga,left,1,1.367030299996259,011,TIGRE_alga
272,272,YVA,1,bombilla,left,1,1.533749199996237,011,YVA_bombilla
273,273,AVENA,3,tortuga,left,1,1.633745400002226,011,AVENA_tortuga
274,274,GUYRA,2,taza,left,1,1.566791999997804,011,GUYRA_taza
275,275,KUÑATAI,1,cal,left,1,1.283711299998686,011,KUÑATAI_cal
276,276,JUKY,2,casa,left,1,1.583743600000162,011,JUKY_casa
277,277,IVAI,1,estrella,left,1,1.650398199999472,011,IVAI_estrella
278,278,HUMANO,3,cartón,left,1,1.350435400003335,011,HUMANO_cartón
279,279,TRIGO,3,oreja,left,1,1.567074599995976,011,TRIGO_oreja
280,280,CARA,3,lapicera,left,1,1.517041300001438,011,CARA_lapicera
281,281,MANO,3,zócalo,left,1,1.333486100003938,011,MANO_zócalo
282,282,FAMILIA,3,rúcula,left,1,1.350334699993255,011,FAMILIA_rúcula
283,283,HO'U,1,correr,left,1,1.617055700000492,011,HO'U_correr
284,284,AMIGO,3,uva,left,1,1.350383400000283,011,AMIGO_uva
285,285,KAMBY,1,leer,left,1,1.600382300006459,011,KAMBY_leer
286,286,ÑANDU,2,papa,left,1,1.917028199997731,011,ÑANDU_papa
287,287,PYHAREVE,1,menta,left,1,2.38373450000654,011,PYHAREVE_menta
288,288,KARIA'Y,1,pan,left,1,2.350405099990894,011,KARIA'Y_pan
289,289,ÓGA,1,salmón,left,1,1.283723600005032,011,ÓGA_salmón
290,290,BRAZO,3,arroz,left,1,1.400433000002522,011,BRAZO_arroz
291,291,PETEĨ,1,escuela,left,1,1.583748100005323,011,PETEĨ_escuela
292,292,PEẼ,1,pera,left,1,2.117035700008273,011,PEẼ_pera
293,293,PIE,3,pata,right,1,1.433715500010294,011,PIE_pata
294,294,PERA,3,durazno,right,1,1.500359899990144,011,PERA_durazno
295,295,OVEVE,2,pájaro,right,1,1.317079200001899,011,OVEVE_pájaro
296,296,OHAI,1,leer,right,0,1.78367820000858,011,OHAI_leer
297,297,PIRA,2,salmón,right,0,1.433774799996172,011,PIRA_salmón
298,298,PYHARE,1,día,right,0,2.317133999997168,011,PYHARE_día
299,299,MADRE,3,abuela,right,1,2.100395300003584,011,MADRE_abuela
300,300,TEMBI'U,2,arroz,right,1,1.717077399996924,011,TEMBI'U_arroz
301,301,AVATI'I,2,comida,right,1,1.633698000005097,011,AVATI'I_comida
302,302,CHEAÑYRÕ,1,perdón,right,1,1.733689599990612,011,CHEAÑYRÕ_perdón
303,303,CUERPO,3,vida,right,1,1.450132099998882,011,CUERPO_vida
304,304,POLLO,3,gallina,right,1,1.900361799998791,011,POLLO_gallina
305,305,SEVÓI,2,ajo,right,1,1.833732300001429,011,SEVÓI_ajo
306,306,PAKOVA,2,plátano,right,1,1.267047600005753,011,PAKOVA_plátano
307,307,MITÃ'I,1,nene,right,1,1.43346470000688,011,MITÃ'I_nene
308,308,RELOJ,3,tiempo,right,1,1.300118099999963,011,RELOJ_tiempo
309,309,OÑARÕ,2,rugir,right,1,1.717095500003779,011,OÑARÕ_rugir
310,310,CEBRA,3,rayas,right,1,1.350354300011531,011,CEBRA_rayas
311,311,KUÑAKARAI,1,mujer,right,1,1.617092399988906,011,KUÑAKARAI_mujer
312,312,OMOÑE'Ẽ,1,libro,right,1,2.70042470000044,011,OMOÑE'Ẽ_libro
313,313,ENERGÍA,3,potencia,right,1,2.267071700000088,011,ENERGÍA_potencia
314,314,CAMPO,3,estancia,right,1,1.400395500008017,011,CAMPO_estancia
315,315,DAMA,3,mujer,right,1,1.417045800000778,011,DAMA_mujer
316,316,PE,1,este,right,1,1.68371370001114,011,PE_este
317,317,MBUJAPE,1,tostada,right,1,2.58377240000118,011,MBUJAPE_tostada
318,318,KUÑA,1,chica,right,1,1.450373999992735,011,KUÑA_chica
319,319,PARRILLA,3,asado,right,1,2.200405399998999,011,PARRILLA_asado
320,320,ATÚN,3,pez,right,1,1.333719999995083,011,ATÚN_pez
321,321,PÝRA,2,televisor,left,1,1.867031400004635,011,PÝRA_televisor
322,322,SO'O,2,sonido,left,1,1.450374899999588,011,SO'O_sonido
323,323,KAGUY,1,tortuga,left,1,1.467059500006144,011,KAGUY_tortuga
324,324,RYGUASU,2,mar,left,1,1.800367300005746,011,RYGUASU_mar
325,325,LAGO,3,panadería,left,1,1.383691800001543,011,LAGO_panadería
326,326,JUKYSY,2,sonido,left,1,1.417039000007208,011,JUKYSY_sonido
327,327,SELVA,3,espalda,left,1,1.350404099997832,011,SELVA_espalda
328,328,MANZANA,3,sandalia,left,1,1.367194399994332,011,MANZANA_sandalia
329,329,AREKO,2,cocinar,left,1,1.733591300013359,011,AREKO_cocinar
330,330,OVEJA,3,labial,left,1,1.750378400000045,011,OVEJA_labial
331,331,PARQUE,3,anillo,left,1,1.367076900001848,011,PARQUE_anillo
332,332,EIRATÃ,2,casa,left,1,1.80040760000702,011,EIRATÃ_casa
333,333,ÁGUILA,3,yerba,left,1,2.933743000001414,011,ÁGUILA_yerba
334,334,REMERA,3,clavo,left,1,1.317051900012302,011,REMERA_clavo
335,335,HA'E,1,caballo,left,1,1.550359300003038,011,HA'E_caballo
336,336,TAPITI,2,tapa,left,1,2.216790399994352,011,TAPITI_tapa
337,337,KA'I,2,carta,left,1,1.917066399997566,011,KA'I_carta
338,338,MBARAKAJA,2,banana,left,1,2.266800099998363,011,MBARAKAJA_banana
339,339,ANGUJA,2,firma,left,1,2.567053199993097,011,ANGUJA_firma
340,340,NDE,1,cuchara,left,1,2.600144700001692,011,NDE_cuchara
341,341,AJOGUA,2,mano,left,1,1.567017800000031,011,AJOGUA_mano
